2022-07-20 18:17:15,815 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/images/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2022-07-20 18:17:15,817 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/images/**']
2022-07-20 18:17:15,968 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@51e50e76, org.springframework.security.web.context.SecurityContextPersistenceFilter@7f3dc4, org.springframework.security.web.header.HeaderWriterFilter@3d8676d7, org.springframework.security.web.authentication.logout.LogoutFilter@74f63860, com.greenrent.security.jwt.AuthTokenFilter@6454bd0e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1e1d87f4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6cf68ac5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@40e62abb, org.springframework.security.web.session.SessionManagementFilter@7c2c7452, org.springframework.security.web.access.ExceptionTranslationFilter@31f10475, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@480b34e7]
2022-07-20 18:17:16,701 INFO  [restartedMain] org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping:Adding welcome page: class path resource [static/index.html]
2022-07-20 18:17:18,722 INFO  [restartedMain] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer:LiveReload server is running on port 35729
2022-07-20 18:17:18,736 INFO  [restartedMain] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver:Exposing 1 endpoint(s) beneath base path '/actuator'
2022-07-20 18:17:18,880 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat started on port(s): 8080 (http) with context path ''
2022-07-20 18:17:18,909 INFO  [restartedMain] com.greenrent.GreenRentApplication:Started GreenRentApplication in 20.851 seconds (JVM running for 25.294)
2022-07-20 18:17:19,661 INFO  [RMI TCP Connection(11)-192.168.1.171] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-07-20 18:17:19,662 INFO  [RMI TCP Connection(11)-192.168.1.171] org.springframework.web.servlet.DispatcherServlet:Initializing Servlet 'dispatcherServlet'
2022-07-20 18:17:19,664 INFO  [RMI TCP Connection(11)-192.168.1.171] org.springframework.web.servlet.DispatcherServlet:Completed initialization in 2 ms
2022-07-20 18:18:03,836 INFO  [SpringApplicationShutdownHook] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Closing JPA EntityManagerFactory for persistence unit 'default'
2022-07-20 18:18:03,840 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown initiated...
2022-07-20 18:18:03,847 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown completed.
